Cust_ID,Age,duration,Min_balance,spend_per_month,job,marital,education
36694,40,104,66349,38221,admin.,single,high.school
36695,25,37,199,15565,blue-collar,married,basic.9y
36696,32,124,3286,22522,services,single,high.school
36697,21,55,3579,20215,admin.,married,high.school
36698,27,665,57981,24886,services,single,high.school
36699,32,827,49501,22348,blue-collar,divorced,basic.4y
36700,40,181,58974,39772,entrepreneur,married,university.degree
36701,32,124,3958,17218,admin.,divorced,university.degree
36702,43,81,2045,13894,admin.,single,university.degree
36703,30,143,1366,14978,services,single,high.school
36704,29,87,43981,10617,admin.,married,university.degree
36705,25,16,62569,41903,admin.,single,high.school
36706,46,8,43622,38758,admin.,single,university.degree
36707,37,51,3168,12902,admin.,single,university.degree
36708,42,86,2430,17661,admin.,divorced,high.school
36709,33,630,65502,18657,technician,single,high.school
36710,35,33,61792,10510,blue-collar,single,high.school
36711,34,41,2795,24342,blue-collar,married,basic.9y
36712,43,375,59627,9968,blue-collar,single,professional.course
36713,27,37,1877,18653,technician,married,professional.course
36714,41,190,53774,40319,blue-collar,married,basic.9y
36715,41,71,3611,13445,technician,single,professional.course
36716,32,150,1250,17946,student,single,high.school
36717,42,26,2895,13987,self-employed,married,high.school
36718,44,80,2066,24723,services,married,high.school
36719,30,137,2704,12294,admin.,married,university.degree
36720,31,101,3793,13071,blue-collar,married,basic.4y
36721,43,102,2421,12227,services,married,high.school
36722,53,368,47577,15171,management,married,university.degree
36723,36,1027,46577,47163,blue-collar,married,basic.4y
36724,43,221,45694,18292,blue-collar,married,basic.4y
36725,32,56,1499,12846,student,single,high.school
36726,41,142,296,18374,technician,married,professional.course
36728,58,12,44288,24519,management,married,university.degree
36729,38,428,52581,10507,technician,single,professional.course
36730,40,149,1752,20578,admin.,married,high.school
36731,34,142,40223,7928,blue-collar,married,basic.9y
36732,29,68,62666,19339,technician,single,university.degree
36733,22,140,3794,20132,blue-collar,single,basic.9y
36734,32,143,1711,21404,blue-collar,married,basic.9y
36735,32,95,3834,11372,blue-collar,married,basic.9y
36736,36,1434,66998,8437,admin.,married,high.school
36737,33,133,3252,24516,self-employed,single,basic.4y
36738,27,107,2679,15236,technician,single,professional.course
36739,44,194,61876,9061,unemployed,married,basic.9y
36740,36,566,44333,18004,services,single,high.school
36742,41,207,69431,26314,admin.,single,high.school
36743,24,38,430,23950,technician,single,university.degree
36744,31,102,3773,18268,entrepreneur,single,university.degree
36745,33,120,3306,13181,technician,single,basic.9y
36746,30,142,889,13827,services,divorced,high.school
36747,33,13,42791,20216,technician,single,professional.course
36748,37,106,2529,16785,admin.,married,high.school
36749,49,222,47984,26245,technician,married,high.school
36750,30,49,3649,20597,admin.,single,high.school
36751,47,109,49662,8580,services,married,high.school
36752,36,144,877,18665,admin.,single,high.school
36753,21,101,3321,19120,technician,single,basic.9y
36754,41,65,3117,17148,admin.,divorced,high.school
36755,43,73,1968,11037,services,married,high.school
36756,33,895,55609,5684,admin.,married,university.degree
36757,49,83,67421,29076,retired,married,high.school
36758,57,11,65806,7334,services,married,high.school
36759,42,34,2270,20417,admin.,married,high.school
36760,31,32,67202,25475,services,married,high.school
36761,41,54,58366,16478,admin.,single,high.school
36762,33,6,48372,21146,technician,married,professional.course
36763,26,410,58487,21773,admin.,single,university.degree
36764,47,53,50087,25384,admin.,single,university.degree
36765,29,74,151,17491,admin.,married,high.school
36766,25,30,55513,23353,technician,single,professional.course
36767,36,91,3773,14935,admin.,divorced,high.school
36768,37,63,2188,20622,admin.,married,high.school
36769,22,49,1477,16770,technician,married,high.school
36770,33,453,49823,37279,technician,married,professional.course
36771,23,16,63898,48701,admin.,single,high.school
36772,31,83,756,13966,admin.,single,university.degree
36773,30,663,60847,38247,technician,single,university.degree
36774,34,126,303,20370,admin.,single,high.school
36775,41,94,178,17589,admin.,married,high.school
36776,33,51,37,22522,technician,married,professional.course
36777,22,98,3085,18120,student,single,high.school
36778,43,128,67982,39535,blue-collar,married,basic.4y
36779,33,93,595,12413,blue-collar,married,basic.9y
36780,25,10,66363,28765,blue-collar,single,basic.9y
36781,33,82,62024,11026,admin.,married,university.degree
36782,29,146,40789,44134,admin.,single,university.degree
36783,33,9,53374,24566,entrepreneur,single,university.degree
36784,24,64,51659,41510,management,single,university.degree
36785,43,51,3771,12836,student,single,high.school
36786,38,29,59548,24735,technician,single,basic.9y
36787,24,80,1939,17113,services,married,basic.9y
36788,23,124,2628,20509,admin.,single,university.degree
36789,32,79,757,22903,unemployed,married,high.school
36790,29,50,43115,37976,technician,single,university.degree
36791,30,22,58837,44355,admin.,single,university.degree
36792,38,119,3575,17859,technician,single,professional.course
36793,47,44,55583,41864,entrepreneur,married,professional.course
36794,33,638,57688,21625,technician,married,professional.course
36795,42,81,2426,17020,technician,single,professional.course
36796,45,88,2180,15208,admin.,single,university.degree
36797,26,112,533,14873,blue-collar,married,basic.4y
36798,39,32,3014,18479,blue-collar,single,high.school
36799,35,424,41062,18372,admin.,single,university.degree
36800,28,28,66893,22127,admin.,single,university.degree
36801,37,121,51532,49629,admin.,divorced,university.degree
36802,41,93,3077,19136,admin.,single,university.degree
36803,28,56,695,11680,management,married,high.school
36804,32,232,66159,20532,admin.,married,university.degree
36805,43,36,2612,22273,admin.,divorced,high.school
36807,46,11,64874,33782,admin.,single,university.degree
36808,47,953,62413,16475,services,divorced,high.school
36809,45,112,1705,18117,blue-collar,single,basic.9y
36810,41,34,43804,24449,unemployed,married,professional.course
36811,46,214,49879,20025,technician,divorced,professional.course
36812,58,56,58109,37251,management,divorced,university.degree
36813,30,109,53391,21153,services,married,university.degree
36814,37,1173,58310,30157,management,divorced,university.degree
36815,31,45,65424,37513,technician,married,university.degree
36816,31,83,3184,15008,entrepreneur,single,high.school
36817,39,65,724,16558,admin.,married,high.school
36818,57,102,61943,34448,admin.,single,high.school
36819,43,150,69097,33925,admin.,divorced,high.school
36820,34,107,1269,19559,admin.,married,university.degree
36822,28,89,2936,16252,technician,single,high.school
36823,43,132,3015,15059,unemployed,married,university.degree
36824,55,8,49550,37147,admin.,married,university.degree
36825,53,28,60174,14877,blue-collar,married,professional.course
36826,46,390,40957,32285,services,single,professional.course
36827,27,98,3407,21808,services,married,high.school
36828,32,1880,57677,33054,blue-collar,married,basic.9y
36829,52,639,62695,22492,admin.,divorced,basic.9y
36830,31,33,2299,19149,technician,single,professional.course
36831,41,140,2659,14440,technician,married,professional.course
36832,41,93,3549,19916,entrepreneur,married,professional.course
36833,39,124,2612,17512,services,married,high.school
36835,26,130,2938,15845,admin.,single,university.degree
36836,31,115,0,17820,technician,divorced,professional.course
36837,33,54,3887,14136,technician,divorced,professional.course
36838,26,199,64203,47799,technician,single,university.degree
36839,33,127,696,14678,technician,divorced,professional.course
36840,24,90,2667,19788,admin.,married,high.school
36841,31,86,590,20984,entrepreneur,married,university.degree
36842,34,190,45738,32207,admin.,married,university.degree
36845,39,150,61696,13590,technician,single,university.degree
36846,39,119,51324,35375,technician,single,university.degree
36847,40,230,69650,20405,management,married,high.school
36848,27,107,2781,16531,management,married,high.school
36850,36,89,53015,28139,admin.,married,professional.course
36851,37,138,2531,22022,student,single,basic.9y
36852,34,99,235,13878,admin.,single,university.degree
36853,27,120,65059,46956,admin.,single,university.degree
36854,27,680,59624,7201,admin.,single,university.degree
36855,58,235,41121,9465,retired,married,basic.9y
36856,19,491,54421,37513,student,single,basic.9y
36857,83,74,44329,33334,retired,married,basic.9y
36858,30,158,55124,7304,admin.,married,university.degree
36859,27,431,53177,37279,admin.,single,university.degree
36860,40,140,3058,14942,admin.,married,university.degree
36861,22,31,2975,22840,admin.,married,university.degree
36862,43,114,126,13960,housemaid,married,high.school
36863,38,102,3175,20825,admin.,single,university.degree
36864,37,239,54164,33746,technician,married,university.degree
36865,57,100,47224,30059,admin.,married,basic.6y
36866,34,44,3445,11639,admin.,married,basic.6y
36867,32,44,55600,36448,technician,single,university.degree
36868,40,320,59081,7731,technician,single,professional.course
36869,40,80,991,22562,technician,single,professional.course
36870,38,29,422,14772,admin.,married,university.degree
36872,18,271,52225,38277,student,single,high.school
36873,32,85,880,11386,student,single,high.school
36874,24,133,2954,24212,entrepreneur,married,university.degree
36875,57,554,67531,17823,admin.,married,university.degree
36876,24,75,1126,22355,technician,married,professional.course
36878,29,141,458,20809,technician,married,high.school
36879,75,83,41150,10669,retired,divorced,basic.4y
36880,36,127,854,15119,technician,married,university.degree
36881,30,46,427,19534,technician,married,high.school
36882,38,80,55297,22936,admin.,married,university.degree
36883,43,130,3231,18001,student,single,professional.course
36884,22,42,2246,22125,technician,single,professional.course
36885,31,293,51567,15782,services,single,high.school
36886,26,73,3794,23508,admin.,single,university.degree
36887,27,137,49823,14238,admin.,married,high.school
36888,27,118,3321,19238,unemployed,single,basic.4y
36889,39,109,3036,21772,management,married,high.school
36890,35,231,59938,23353,technician,married,university.degree
36891,49,105,49074,33750,admin.,married,university.degree
36892,37,49,1589,19222,blue-collar,married,professional.course
36893,24,36,538,23545,admin.,married,university.degree
36894,59,43,66295,6473,technician,married,professional.course
36895,59,249,58101,13882,self-employed,single,university.degree
36896,37,685,59393,13509,admin.,married,university.degree
36897,25,97,1140,11009,housemaid,single,university.degree
36898,26,23,46078,23555,admin.,single,university.degree
36899,23,84,2141,15246,admin.,single,university.degree
36900,31,41,235,12040,services,married,high.school
36901,46,65,43031,35346,admin.,single,high.school
36902,50,644,69268,41896,admin.,divorced,university.degree
36903,27,86,62173,29862,admin.,married,university.degree
36904,32,97,1738,12379,admin.,married,university.degree
36905,34,186,45230,23588,admin.,married,university.degree
36906,34,582,61461,36775,admin.,married,university.degree
36907,26,365,47393,42968,admin.,single,university.degree
36908,44,354,66624,12177,technician,married,basic.9y
36909,32,112,50052,40301,admin.,married,university.degree
36910,36,101,65812,48499,technician,married,university.degree
36911,24,174,65453,34324,admin.,single,university.degree
36912,36,128,53704,31890,self-employed,married,university.degree
36913,42,57,2917,15121,services,married,high.school
36914,53,421,63956,17406,technician,married,professional.course
36915,39,43,455,14719,admin.,married,high.school
36916,43,109,2160,14229,blue-collar,married,basic.9y
36917,58,91,50048,12984,housemaid,married,basic.4y
36918,33,109,56159,36260,unemployed,married,high.school
36919,44,64,53987,16322,blue-collar,single,professional.course
36920,44,104,65766,7341,blue-collar,single,professional.course
36921,41,79,2401,11148,management,married,university.degree
36922,36,327,47244,38881,admin.,single,university.degree
36923,56,106,52094,48087,retired,married,high.school
36924,29,90,68619,7704,admin.,married,university.degree
