,Cust_ID,Age,duration,Min_balance,spend_per_month,job,marital,education,dbscan_labels
35918,38622,30,366,45904,10634,services,single,high.school,0
35919,38623,27,70,1687,21264,admin.,single,university.degree,3
35920,38624,34,123,48352,29336,technician,married,professional.course,0
35921,38625,29,66,3654,16482,technician,married,high.school,1
35922,38626,44,207,58942,39914,admin.,single,university.degree,0
35923,38627,18,628,41583,36640,student,single,basic.6y,0
35924,38628,36,139,452,12671,technician,married,professional.course,1
35925,38629,27,130,49743,24098,self-employed,single,university.degree,0
35926,38630,24,69,3796,15884,self-employed,single,university.degree,3
35927,38631,36,55,2101,15186,admin.,single,university.degree,3
35928,38632,35,60,3130,19939,admin.,single,university.degree,3
35929,38633,28,148,51169,34306,admin.,single,university.degree,0
35930,38634,41,606,56386,14178,admin.,single,high.school,0
35931,38635,35,133,1189,14393,management,single,university.degree,3
35932,38636,26,136,2755,16961,retired,married,basic.9y,1
35933,38637,41,58,1308,13989,entrepreneur,married,high.school,1
35934,38638,21,57,1931,23644,student,single,professional.course,3
35935,38639,44,112,1701,17297,unemployed,single,university.degree,3
35936,38640,67,460,47732,8062,retired,married,basic.6y,0
35937,38641,23,40,565,15943,admin.,single,university.degree,3
35938,38642,65,212,67821,41936,housemaid,divorced,basic.4y,0
35939,38643,31,243,65759,17636,admin.,single,high.school,0
35940,38644,40,94,2280,23819,retired,married,university.degree,1
35941,38645,63,177,66563,43538,retired,married,university.degree,0
35942,38646,34,205,45178,39803,admin.,single,university.degree,0
35943,38647,34,543,53029,25253,admin.,single,university.degree,0
35944,38648,27,73,2471,16096,admin.,married,high.school,1
35945,38649,33,113,46871,30402,admin.,married,high.school,0
35946,38650,41,33,1993,17202,admin.,single,university.degree,3
35947,38651,47,161,44447,25896,admin.,single,university.degree,0
35948,38652,49,90,65573,45092,technician,married,university.degree,0
35949,38653,36,98,634,11175,technician,single,university.degree,3
35950,38654,44,77,2908,11043,management,married,university.degree,1
35951,38655,59,210,64962,40965,management,married,university.degree,0
35952,38656,61,101,69340,31962,retired,married,university.degree,0
35953,38657,34,360,64721,28169,admin.,married,university.degree,0
35954,38658,29,83,301,19337,admin.,married,university.degree,1
35955,38659,37,148,56925,48729,admin.,married,university.degree,0
35956,38660,35,117,64028,34467,technician,married,university.degree,0
35957,38661,43,127,755,21902,services,married,high.school,1
35958,38662,71,216,40500,5542,retired,married,basic.4y,0
35959,38663,25,86,745,18503,admin.,married,university.degree,1
35960,38664,34,193,68566,34231,technician,married,professional.course,0
35961,38665,56,370,59016,30564,management,married,university.degree,0
35962,38666,30,41,3296,17100,blue-collar,divorced,basic.4y,4
35963,38667,20,532,68726,42321,student,single,high.school,0
35964,38668,64,301,44692,49571,retired,married,high.school,0
35965,38669,29,307,54848,40852,admin.,single,university.degree,0
35966,38670,34,33,3501,15640,retired,married,basic.4y,1
35967,38671,63,280,65700,9513,retired,married,university.degree,0
35968,38672,40,114,951,19656,technician,married,professional.course,1
35969,38673,35,396,60107,38488,admin.,single,university.degree,0
35970,38674,45,72,2509,15760,admin.,single,high.school,2
35971,38675,44,84,3114,14706,technician,married,university.degree,1
35972,38676,74,536,43282,21965,retired,divorced,basic.4y,0
35973,38677,33,206,66330,15969,admin.,married,high.school,0
35974,38678,30,95,293,17243,admin.,married,high.school,1
35975,38679,62,250,58871,49899,unemployed,married,high.school,0
35976,38680,80,207,48561,8812,retired,married,basic.4y,0
35977,38681,22,111,3335,18846,technician,single,university.degree,3
35978,38682,38,238,41411,32181,technician,married,university.degree,0
35979,38683,35,768,51880,9405,admin.,married,university.degree,0
35980,38684,40,132,1784,20451,admin.,married,university.degree,1
35981,38685,56,89,58363,10631,housemaid,divorced,basic.4y,0
35982,38686,39,37,1549,24590,student,single,basic.9y,2
35983,38687,24,44,3448,16093,technician,single,university.degree,3
35984,38688,33,173,40859,23704,admin.,single,university.degree,0
35985,38690,37,138,3183,24412,admin.,single,high.school,2
35986,38691,74,232,50770,18093,retired,married,university.degree,0
35987,38692,33,67,41901,28422,admin.,single,university.degree,0
35988,38693,34,56,921,20558,retired,married,basic.4y,1
35989,38694,41,110,564,22462,retired,married,basic.4y,1
35990,38695,32,328,65072,23216,admin.,married,university.degree,0
35991,38696,34,195,59521,44968,admin.,single,university.degree,0
35992,38697,39,150,3795,22510,unemployed,single,university.degree,3
35993,38698,44,82,1218,19637,admin.,married,high.school,1
35994,38699,21,150,3554,11041,technician,married,basic.9y,1
35995,38700,35,65,68973,14421,admin.,married,university.degree,0
35996,38701,32,80,52728,45784,admin.,married,university.degree,0
35997,38702,38,122,1384,19972,retired,married,basic.4y,1
35998,38703,33,338,55234,13285,admin.,single,university.degree,0
35999,38704,37,45,939,24634,admin.,divorced,high.school,4
36000,38705,37,329,59670,32421,admin.,divorced,university.degree,0
36001,38706,39,60,3888,13939,admin.,single,university.degree,3
36002,38707,31,93,997,13954,retired,married,basic.6y,1
36003,38708,27,52,1814,20489,technician,single,professional.course,3
36004,38709,34,377,55631,23385,admin.,single,university.degree,0
36005,38710,27,97,43464,37177,admin.,single,university.degree,0
36006,38711,26,28,2956,20405,blue-collar,divorced,high.school,4
36007,38713,42,72,2412,23430,admin.,married,university.degree,1
36008,38714,41,133,392,16063,management,single,university.degree,3
36009,38715,29,112,578,14660,services,single,high.school,2
36010,38716,74,188,48672,13202,retired,married,basic.9y,0
36011,38717,42,121,55,15249,retired,single,university.degree,3
36012,38718,29,69,42200,31613,admin.,married,university.degree,0
36013,38719,40,59,3166,15646,admin.,married,university.degree,1
36014,38720,36,95,2498,24362,admin.,single,university.degree,3
36015,38721,43,93,3154,20650,admin.,single,university.degree,3
36016,38722,45,157,63359,31117,self-employed,married,university.degree,0
36017,38723,26,99,61291,45793,admin.,single,university.degree,0
36018,38724,25,184,55096,41220,student,single,university.degree,0
36019,38725,38,201,56918,8571,admin.,divorced,professional.course,0
36020,38726,28,64,67918,24202,technician,single,professional.course,0
36021,38727,28,63,48918,45869,technician,single,professional.course,0
36022,38728,22,45,1817,11554,technician,single,professional.course,3
36023,38729,25,75,54020,17405,student,single,university.degree,0
36024,38731,39,101,3948,14244,management,married,high.school,1
36025,38732,21,68,3827,22453,admin.,married,university.degree,1
36026,38734,64,102,44360,34392,retired,married,university.degree,0
36027,38735,41,27,224,12255,retired,married,university.degree,1
36028,38736,32,143,3902,23563,retired,married,basic.4y,1
36029,38737,76,61,52604,47816,retired,married,basic.4y,0
36030,38738,61,374,43587,13966,retired,married,basic.4y,0
36031,38739,61,168,62468,43414,retired,married,basic.4y,0
36032,38740,45,125,475,22290,retired,married,basic.4y,1
36033,38741,58,92,43587,5316,retired,married,university.degree,0
36034,38742,39,139,3945,22472,admin.,married,university.degree,1
36035,38743,38,138,1251,18949,admin.,married,university.degree,1
36036,38744,39,95,2796,12118,retired,divorced,basic.4y,4
36037,38746,36,56,1192,19009,admin.,married,university.degree,1
36038,38747,38,148,3572,13487,technician,divorced,university.degree,4
36039,38748,24,200,44941,24357,student,single,high.school,0
36040,38749,28,39,3902,23554,student,single,high.school,2
36041,38750,28,133,556,15046,student,single,high.school,2
36042,38751,23,122,1395,21673,student,single,high.school,2
36043,38752,24,276,43756,30645,student,single,high.school,0
36044,38753,40,84,3315,19855,unemployed,single,professional.course,3
36045,38754,54,91,44336,6380,admin.,married,university.degree,0
36046,38755,55,72,45728,43802,management,married,university.degree,0
36047,38756,36,91,893,17530,admin.,married,university.degree,1
36048,38757,79,126,67807,34246,housemaid,married,basic.4y,0
36049,38758,44,148,1156,14367,blue-collar,married,high.school,1
36050,38759,36,159,60083,5134,admin.,single,high.school,0
36051,38761,40,103,1235,20063,admin.,married,university.degree,1
36052,38762,35,419,54438,18680,admin.,married,university.degree,0
36053,38766,21,36,1376,17830,retired,married,university.degree,1
36054,38767,34,62,49161,14390,admin.,married,university.degree,0
36055,38768,54,323,40907,13617,self-employed,married,university.degree,0
36056,38769,27,102,3337,12191,admin.,married,university.degree,1
36057,38770,45,115,833,21966,retired,married,basic.4y,1
36058,38771,44,72,1773,13575,housemaid,married,university.degree,1
36059,38772,38,712,66125,11978,unemployed,single,high.school,0
36060,38773,25,133,636,23034,retired,married,university.degree,1
36061,38774,69,420,47737,23552,housemaid,married,basic.4y,0
36062,38775,58,100,56813,15635,retired,married,university.degree,0
36063,38776,88,401,61060,19543,retired,married,university.degree,0
36064,38777,34,115,3120,11748,admin.,married,university.degree,1
36065,38778,57,349,62458,23622,retired,married,university.degree,0
36066,38779,47,143,68354,21289,self-employed,married,university.degree,0
36067,38780,31,42,3031,17003,retired,married,basic.9y,1
36068,38781,31,56,792,23227,retired,married,university.degree,1
36069,38782,45,66,3065,11376,technician,divorced,high.school,4
36070,38783,45,67,1474,14989,admin.,single,university.degree,3
36071,38784,21,97,3430,13447,retired,married,basic.4y,1
36072,38785,29,50,1989,15514,retired,married,high.school,1
36073,38786,44,188,59796,37140,technician,divorced,high.school,0
36074,38787,30,99,2890,13442,services,married,high.school,1
36075,38789,63,511,52979,18596,housemaid,married,basic.4y,0
36076,38790,51,192,50043,45726,admin.,divorced,high.school,0
36077,38791,58,585,61855,5549,retired,married,high.school,0
36078,38792,43,93,1375,22989,admin.,divorced,high.school,4
36079,38793,51,83,48046,11929,admin.,divorced,high.school,0
36080,38794,54,41,57759,15878,technician,married,professional.course,0
36081,38799,58,130,46130,40573,retired,married,high.school,0
36082,38800,39,39,331,24051,retired,married,professional.course,1
36083,38801,42,130,412,18459,housemaid,married,basic.4y,1
36084,38802,28,69,1114,23020,retired,married,professional.course,1
36085,38803,60,186,65527,32854,housemaid,divorced,professional.course,0
36086,38804,28,25,3429,24790,retired,married,professional.course,1
36087,38805,58,360,44170,48642,retired,married,high.school,0
36088,38806,31,57,2044,14739,retired,married,high.school,1
36089,38807,38,41,2502,20899,admin.,divorced,high.school,4
36090,38808,56,555,54043,19437,services,single,high.school,0
36091,38809,43,291,56958,33900,admin.,married,high.school,0
36092,38810,43,161,42959,28478,admin.,married,university.degree,0
36093,38811,67,89,62889,12040,retired,divorced,university.degree,0
36094,38812,40,82,145,18217,admin.,single,high.school,2
36095,38813,30,89,309,19940,entrepreneur,single,university.degree,3
36096,38814,42,103,1842,16456,retired,divorced,illiterate,4
36097,38815,59,240,67728,45603,technician,married,professional.course,0
36098,38816,57,187,51451,33104,retired,married,university.degree,0
36099,38817,21,73,1454,13697,technician,married,professional.course,1
36100,38818,25,54,3025,24637,admin.,married,university.degree,1
36101,38819,80,323,60758,48360,retired,married,basic.4y,0
36102,38820,42,28,824,15597,retired,married,basic.4y,1
36103,38821,33,53,3963,22521,retired,married,basic.4y,1
36104,38822,56,359,51014,49227,housemaid,married,basic.4y,0
36105,38823,43,129,3030,15861,retired,divorced,illiterate,4
36106,38825,29,63,326,21259,self-employed,single,university.degree,3
36107,38826,71,148,59531,27586,retired,married,university.degree,0
36108,38827,36,31,2829,15766,retired,married,university.degree,1
36109,38828,59,259,49269,37188,admin.,single,university.degree,0
36110,38829,46,154,52295,43476,housemaid,married,basic.4y,0
36111,38830,51,212,57991,14870,admin.,married,university.degree,0
36112,38831,45,38,2530,19243,admin.,married,university.degree,1
36113,38832,50,460,63296,33454,admin.,married,university.degree,0
36114,38833,29,53,2132,21815,self-employed,married,university.degree,1
36115,38834,58,398,53542,38957,retired,divorced,high.school,0
36116,38835,31,81,63882,6339,admin.,single,university.degree,0
36117,38836,42,294,43573,23674,admin.,divorced,university.degree,0
36118,38837,39,121,1863,20626,admin.,single,university.degree,3
36119,38838,30,64,1236,15094,housemaid,single,university.degree,3
36120,38840,48,207,40520,31145,management,married,university.degree,0
36121,38841,45,67,51747,26647,services,married,high.school,0
36122,38843,43,58,1815,11158,student,single,university.degree,3
36123,38849,22,143,1343,13483,student,single,high.school,2
36124,38850,21,84,38,18682,student,single,high.school,2
