Age,duration,Min_balance,spend_per_month
25,150,3094,16604
41,31,102,19689
33,81,1935,20985
43,97,1816,19443
27,71,2315,17622
41,62,3414,14963
23,103,1303,15592
55,798,66716,49683
29,805,60253,6619
71,182,62437,38777
64,422,64396,11376
64,208,58005,24054
64,232,67800,40120
64,501,40184,17136
42,110,3546,22280
62,141,43205,32276
81,166,63054,22401
24,149,3406,15592
57,388,41515,29211
39,133,1991,17291
18,269,56938,8723
45,138,1367,23511
40,43,3266,18080
25,135,3996,21129
39,32,175,24213
35,111,1553,20931
40,83,3970,14158
85,150,57009,33787
59,476,60700,21358
46,324,65782,22255
42,38,2568,15488
43,72,44642,23434
55,314,48511,33835
70,325,55555,8966
56,205,50081,30802
31,144,1215,20383
70,546,46595,21278
47,155,64484,23511
36,115,3291,22001
39,63,2895,11907
68,141,45089,24471
37,129,3373,18294
76,330,58944,14551
24,109,2836,19756
35,104,2006,14454
76,324,66003,34141
25,93,2289,17335
38,170,41643,26276
21,85,2947,15245
21,379,50774,31050
52,406,69857,16980
30,59,1108,13411
30,127,55747,40518
55,415,59276,12325
42,25,276,20052
42,104,59521,9244
29,116,69273,7175
26,796,55668,21787
37,126,3090,19807
37,143,162,24584
29,264,58435,18954
34,130,3016,16108
36,37,1385,16709
31,126,239,15700
23,321,60344,30720
32,107,2398,12214
23,256,44704,6623
25,83,3388,15828
27,305,62535,49566
23,158,61150,34140
62,282,45049,37450
37,55,3478,20441
57,391,61294,25538
41,422,65482,17937
35,520,41089,26214
36,26,3615,14488
32,49,930,12182
21,47,414,23121
42,85,488,18186
29,30,912,23408
32,122,1494,23486
41,273,59027,24923
22,132,3598,15193
22,1141,40799,33334
22,117,2433,19058
43,137,3427,16969
53,433,62799,11281
37,206,48995,25377
23,54,1962,11123
39,387,46241,8931
53,824,48759,44615
30,256,65519,13235
33,125,3386,12576
63,137,54978,17848
32,205,49714,27556
35,473,59521,27137
44,89,980,19414
30,107,3705,15303
29,207,49913,43947
73,284,63058,9881
38,116,1054,18609
26,296,62947,30100
31,62,1162,17217
37,123,3030,19933
45,138,2979,19773
32,215,40142,36473
24,78,13,17342
35,554,46179,20054
73,63,62953,39920
43,102,302,15081
31,158,62655,32022
39,110,55550,30058
28,128,333,23361
59,646,55368,29466
39,229,54444,5264
26,37,1733,12086
42,50,3570,24009
44,67,3504,20951
31,71,3166,11924
32,26,2663,23593
31,107,51334,39119
30,658,40134,9786
30,60,436,24665
30,147,53490,46922
27,18,67783,25833
26,64,1511,22075
31,207,46003,37628
66,328,55455,29844
66,177,60068,13542
27,143,3231,20785
34,102,109,15252
27,99,1244,17935
31,292,43169,48483
25,228,63181,5896
35,187,47523,44004
30,263,44539,35679
33,235,65467,33977
21,363,46859,46659
38,141,59460,15365
38,557,65080,40369
24,145,55540,35408
38,355,61914,35559
30,114,844,24550
45,62,1190,14351
21,136,58098,33799
36,114,55505,30286
54,700,48305,34847
24,84,1613,22533
43,114,3242,13278
37,194,40129,30840
26,38,645,16232
28,138,1490,19117
37,49,2987,22909
34,251,61848,43603
36,148,40508,41165
43,128,462,19752
53,431,54418,44486
25,117,61308,24266
55,220,51522,11642
25,456,50443,8959
66,141,54006,36615
41,43,56,12182
44,59,724,21945
34,38,2772,20839
45,85,3979,24886
29,114,3969,13600
41,418,54576,23796
28,341,58119,9489
26,105,2671,22289
33,373,44680,47152
40,132,2038,12383
38,154,62914,44296
31,172,48654,14332
34,257,48642,14993
33,33,8,11850
27,219,45951,9707
22,84,42980,24575
50,809,63745,19441
41,319,50360,38792
38,292,41306,41043
41,498,48904,41580
39,77,3529,21298
43,264,63373,35937
21,51,2936,11226
35,185,55746,11155
42,124,1345,23629
36,122,27,16888
38,133,1357,13434
73,659,61680,6279
42,139,1257,22021
49,277,48538,32591
49,157,49124,5727
42,121,1987,18364
49,172,66833,11175
22,52,2910,24143
33,265,67247,48563
36,409,52241,37064
49,301,57942,38162
27,139,55353,38306
64,139,56915,45939
22,140,3751,13440
32,58,189,18155
34,469,50907,10888
29,176,58581,16455
44,74,2358,20060
34,241,41012,33985
34,301,58335,34373
35,122,3904,21828
55,212,67155,43300
34,305,43639,10904
40,120,918,11774
64,700,56872,49271
26,273,65213,17844
34,75,2045,13201
45,127,2279,24691
24,32,1339,18436
44,34,436,18111
27,39,2026,12399
43,239,66859,32597
35,138,61971,25234
28,217,64975,38414
28,152,60959,19498
31,625,41854,36244
40,53,3549,21479
42,101,1268,12999
33,78,47244,39772
39,81,300,15478
24,94,1548,15245
46,184,46751,26226
23,123,3730,14878
38,257,66418,18972
39,81,3170,19033
35,282,51429,15569
35,113,3999,24018
26,70,1276,15427
31,171,62366,49936
28,169,50169,9274
61,102,44186,31203
33,121,53589,21027
24,138,3915,19610
38,422,47341,11866
33,119,69695,34765
23,86,727,15692
42,125,2148,24574
23,124,2157,12740
80,213,69196,46724
62,104,52146,39752
24,113,144,21599
33,52,1086,22408
53,261,48108,35211
30,106,69663,34117
28,39,575,12141
36,142,918,21572
48,151,52326,27845
53,247,61015,33385
30,40,2872,15371
33,427,63983,49828
58,549,42882,40451
62,435,59352,49440
82,506,59077,34769
29,287,60996,49441
28,62,2406,17656
62,105,54067,38818
30,577,58971,17055
30,341,63672,7509
32,83,1113,11650
48,195,50855,47386
30,49,3695,23352
34,129,64381,14937
25,61,3443,18598
27,91,881,13055
47,261,54135,34185
23,53,2419,20255
37,76,2794,12492
52,294,64979,21283
37,73,1784,16008
31,295,46332,8418
36,74,1289,14134
37,109,3185,20237
25,104,3779,23920
26,95,3983,19335
30,272,58625,38917
21,90,2754,17398
26,91,2449,18859
37,27,2322,18103
21,144,1258,17114
56,181,63725,23003
40,26,1830,19504
22,114,1835,22783
53,362,56970,43214
40,132,2749,15394
26,359,67799,28842
39,65,3632,24280
30,86,1491,22180
28,125,59444,43881
47,394,42599,12390
38,420,54879,18067
43,265,46348,6783
45,47,1960,24036
29,467,41216,43568
30,143,3905,16378
50,245,43821,17772
21,53,715,20545
75,293,59129,36536
59,254,61502,32431
29,104,192,14237
30,977,51819,41935
29,68,240,11918
33,132,881,15004
30,44,1100,24464
39,90,2976,23902
38,516,61828,5573
39,222,55651,35665
25,94,489,11505
36,96,68734,27825
29,79,588,20298
36,67,1468,24038
32,150,2655,15345
23,121,864,15725
39,69,2091,12754
43,27,754,23168
27,273,57249,48635
27,128,68658,10191
27,191,49957,30468
36,54,761,19005
38,112,3219,14041
80,156,68630,25930
28,247,68646,29858
41,187,64778,49258
33,196,58495,35308
34,32,2294,24071
36,231,57795,21304
21,120,3401,15377
66,201,69850,5459
34,98,45755,48167
57,94,69995,15449
65,288,52710,14288
30,126,675,17239
59,169,63120,30832
28,101,931,19006
26,454,59486,21072
39,78,98,18003
26,81,64285,35790
28,31,3282,16301
78,139,45276,25611
45,141,372,20168
41,95,175,21406
25,63,3303,12045
58,92,58646,22522
58,198,51070,28830
34,109,1510,24099
32,148,323,20801
58,135,64177,40437
36,231,45754,47791
33,81,3584,18161
62,515,67385,5719
25,144,2572,22267
21,25,3075,11549
58,113,45785,43222
35,433,65899,35277
49,361,45523,8048
86,186,59967,45490
68,277,58567,16516
37,150,3410,13564
27,359,52634,20220
29,113,623,11785
32,92,2123,13899
28,101,1615,16856
27,238,58317,12452
49,236,64499,18586
64,262,56318,24133
56,577,68332,11870
56,170,68953,9234
27,105,3742,11946
34,58,225,24381
29,80,1177,15839
27,210,69065,39476
32,30,45073,36817
43,63,3329,16160
56,158,55483,19824
33,280,58299,16268
27,390,51425,10818
41,558,50028,47395
27,176,69044,21758
36,113,3361,17217
27,263,66383,29889
84,220,44122,13631
44,85,849,11854
35,111,53179,31114
33,179,56645,39569
41,133,318,24379
36,100,743,16668
40,33,3485,11636
61,196,63935,45383
45,136,2849,13478
36,148,3345,22863
21,134,3887,16936
39,208,66593,44877
29,71,2733,14965
23,102,3209,11586
53,126,40050,11849
31,103,1248,20380
39,113,2687,11150
38,82,1179,17092
71,559,67604,43488
53,758,45858,5483
71,236,57406,43894
34,47,1504,24743
29,36,1080,21015
30,62,2455,18748
45,141,550,16564
33,169,68351,36000
32,55,170,17835
62,366,62366,32295
58,158,44982,29193
33,339,53233,44529
28,53,3252,21074
49,119,50298,38517
28,77,1298,15539
33,143,68930,26272
29,144,2744,16812
32,69,5,16660
45,85,4,20859
33,143,60124,13439
37,117,3600,16213
35,106,118,15494
22,131,3341,16608
23,99,3137,15904
44,30,690,11678
49,218,61460,39567
20,240,48354,14276
36,78,3269,17485
34,146,3060,16429
38,40,3755,15404
48,220,57618,41003
23,92,792,12146
42,140,2355,24767
48,200,49692,34369
24,120,502,20539
35,330,47994,18781
26,104,2805,18997
26,114,2449,12396
25,66,2234,12201
38,121,3012,14902
35,218,49166,41022
25,119,305,22874
37,44,3190,19342
31,36,87,20575
55,148,45979,13413
50,634,59492,14066
33,25,2296,23466
43,96,2573,13432
29,237,59896,14166
26,63,365,12745
23,92,15,14371
82,529,69408,38408
44,138,2514,15914
74,184,65774,19118
34,80,3906,13202
43,146,1989,12720
33,68,3876,17101
22,33,770,17982
75,162,57094,48844
85,462,54629,8227
70,268,45822,39856
39,62,1791,22401
41,25,3721,23203
29,56,2043,22148
66,476,40340,47354
57,595,68207,35543
80,354,66365,42877
80,403,60444,45065
80,623,57957,7844
80,654,54471,22176
57,224,64535,36024
23,92,3306,23202
31,59,1642,14877
42,38,1950,12722
38,62,318,18456
44,128,589,17708
59,247,43720,45311
21,110,1786,24435
37,70,3099,22269
32,109,51945,11618
36,80,375,24190
41,342,50334,6804
42,99,422,22949
47,296,60218,16602
73,291,59052,27469
22,86,2924,24272
25,207,68391,48444
62,215,44911,12871
29,148,3151,21605
29,378,55258,32519
46,194,43503,11138
38,182,49545,15930
26,85,429,23245
31,146,1562,20930
45,57,948,21751
36,135,3870,17354
45,90,197,11021
20,1472,47016,17476
37,84,2962,13868
24,234,59974,22401
71,328,69557,35898
24,125,66862,46524
29,116,2169,20705
21,125,1419,12337
33,132,2642,13810
27,147,66443,28320
40,46,3231,20368
27,124,544,18408
26,98,3932,18334
27,605,49684,40924
37,426,67570,14537
22,65,1003,23769
20,81,60068,22158
44,473,49199,21804
29,370,52937,29916
44,66,1552,16083
22,36,1267,19467
37,100,2149,24404
37,129,0,17068
24,125,641,14833
33,623,41464,41441
52,387,58198,10023
38,95,2196,17378
43,118,2193,11991
31,90,1646,11765
38,882,66579,20870
61,165,59268,7599
31,210,50821,43861
36,91,68230,29460
37,277,43824,35612
26,136,3202,20647
35,388,60536,43686
39,88,1773,13683
36,835,42491,27668
52,395,52701,17608
33,305,40244,24384
38,449,64778,12385
34,211,67978,40677
38,142,288,16483
30,242,52205,17577
20,342,61950,6294
28,123,1559,12076
40,51,1543,12413
28,97,44496,27749
28,148,53935,49457
22,81,46,13720
43,34,454,21106
20,180,55254,46686
37,106,63868,10460
34,94,3064,15718
52,131,67640,16222
44,31,3604,19303
40,25,3601,19221
30,165,61456,30036
48,268,67654,16778
18,421,69691,14383
18,489,66558,8123
79,104,45357,22975
79,126,44215,18542
23,90,3941,11540
32,94,915,23946
24,153,69845,11593
52,209,60109,10227
23,71,3220,24411
29,104,43449,37001
22,125,3169,11882
32,188,60745,42302
25,77,1353,23887
24,389,64379,13765
38,101,2006,13140
24,173,40137,31330
42,99,3113,15144
29,124,1344,16560
31,138,227,17757
29,720,49698,30190
35,46,285,23841
34,61,1299,11749
28,141,3730,16657
33,49,1956,14153
31,29,3162,22125
46,16,69058,31670
42,98,3970,23927
44,52,2783,24561
26,135,2738,18964
23,103,2193,16262
24,85,854,23209
52,195,69549,19118
28,118,1080,14229
52,227,47332,15915
19,220,64762,44656
18,183,53903,24544
52,211,45172,37262
42,53,1565,16744
32,100,3715,22526
78,218,54174,8456
24,88,2858,24778
30,112,3408,24475
45,130,1404,12857
44,201,52547,10588
29,38,2543,20341
32,140,2219,20678
44,113,58454,27960
23,108,633,19823
44,211,50905,41451
33,165,68226,21768
82,135,46255,8465
22,171,65362,39166
38,269,64187,40601
38,75,1570,21049
43,118,3556,20001
46,522,61864,36832
56,483,60269,14645
24,113,60926,10825
34,97,66351,44443
22,73,2472,24532
26,83,488,14447
28,118,2121,22166
58,309,52625,38647
27,72,3321,18563
77,152,46662,8706
23,118,1696,17185
50,333,62073,26816
30,133,2750,19158
48,317,68468,33867
32,99,1275,21959
50,208,53150,28379
40,248,62952,30766
30,144,50568,35563
60,762,51677,11214
48,360,58786,32050
23,150,1326,16784
21,88,2779,17558
43,28,3623,13847
34,18,58334,8930
45,414,54997,29093
29,110,3411,16260
58,289,52356,39231
31,400,64595,39270
41,306,58852,46806
28,263,60717,38022
32,45,1485,22201
39,328,69958,23022
70,331,46282,21117
40,356,64938,23583
40,234,67684,43514
44,120,1247,18600
39,117,1071,12360
29,567,54148,11812
41,145,300,20250
52,698,62733,12794
30,532,54866,27483
47,7,50728,8228
32,389,40459,15805
31,93,996,19764
68,220,51491,35247
33,700,43149,20361
76,1205,59070,38728
65,407,42422,26835
77,318,68719,20147
33,62,62096,18167
23,69,2277,11925
38,141,3427,23706
71,466,58722,34450
29,556,62477,24723
29,111,3670,11936
33,740,47571,30714
30,37,817,13560
30,144,3014,23906
60,272,51223,18561
33,157,45040,36890
63,444,42668,11500
33,508,66503,26993
74,387,60266,20370
47,336,63642,19375
27,60,1889,24674
27,27,1564,24139
48,661,48970,49381
31,84,2083,11434
68,237,66741,46490
68,420,55133,21641
45,254,51538,48425
45,165,58836,46322
46,154,50323,31405
31,291,61760,34188
58,342,69740,24702
31,339,51711,47254
44,42,1918,17992
29,29,1701,24030
28,226,58332,10259
31,214,44483,43267
44,118,718,21123
38,142,3211,11780
41,588,64476,29135
34,145,50410,11659
39,92,1931,17314
29,122,67108,24954
38,29,166,20204
28,1027,53451,49572
24,375,50087,13593
26,104,1871,11032
51,131,67256,46412
30,117,2127,19355
79,260,55252,32183
38,77,2306,15067
76,168,69419,15126
45,146,56721,5898
28,61,2879,12354
20,202,49287,29499
36,641,51108,41689
41,108,2928,23596
39,31,1728,12645
22,272,63914,40509
35,127,664,22381
69,289,59949,20665
92,405,49604,18917
64,671,65527,17898
31,175,66504,13463
29,150,2865,21236
37,43,1991,15067
44,71,3625,23014
34,66,197,23961
34,140,1813,16096
43,94,2540,14428
49,188,67220,24439
49,820,44833,26445
42,98,2015,19236
22,52,3740,16409
40,57,48907,34085
21,91,2456,15877
43,460,65640,46870
45,134,2370,15806
32,76,3497,11677
79,196,42012,15911
38,275,59507,14446
43,100,1661,17456
61,173,53943,37061
22,214,45505,24415
43,42,2084,24048
27,79,1430,14052
23,44,2571,15757
43,33,603,15553
25,581,59169,36765
32,40,3931,23304
26,40,89,13204
28,77,968,19248
24,116,2302,16109
72,589,42540,17901
33,663,52122,20456
72,114,69751,13094
21,108,2373,14506
34,54,2638,23859
31,664,66378,18160
35,145,771,23775
29,158,44656,10890
43,90,120,22444
43,71,1327,17400
33,138,3210,14462
24,60,2135,20630
39,130,3054,14957
42,113,60294,6356
47,119,56387,27794
21,77,3,13102
29,201,54529,19419
29,1563,47210,12455
25,318,42745,47174
25,516,48788,28865
21,110,2920,23970
25,154,47505,48493
25,383,65349,40225
39,165,66281,23366
28,12,53338,13666
38,137,451,23216
23,421,43698,15827
32,106,704,18641
30,149,2318,19558
76,296,56622,28592
26,69,3030,20229
39,434,45612,29241
20,52,44954,12016
40,5,53994,13884
52,36,42060,21730
34,7,52443,16228
22,407,51663,37257
48,657,45292,8310
29,226,41649,20999
29,147,53654,47438
22,54,3885,20325
34,161,43695,15699
38,34,3550,11776
28,66,2956,13536
52,32,62716,7506
38,148,61375,46630
38,346,65652,49884
22,30,2211,16318
29,6,43397,33026
28,13,56992,38997
47,302,51702,15674
38,126,2425,18205
27,91,653,24229
38,72,2431,16141
22,130,2287,18698
36,81,3182,18915
47,544,56328,45771
36,32,3955,23594
44,67,3987,11513
26,49,51279,26906
37,29,47739,9340
24,91,1081,13624
34,71,2750,11833
34,150,61452,39616
39,49,2776,11013
44,712,59965,30991
38,118,64539,15593
29,294,68111,20790
44,874,56235,40876
28,479,68148,16824
34,104,3526,12805
28,87,1283,22049
27,46,52052,24060
30,98,2063,13182
23,78,2144,24671
37,602,55844,6709
33,56,327,16770
50,278,48659,42376
36,422,41497,42032
30,55,2545,24613
37,144,3409,20994
89,245,59746,25020
44,68,3241,23767
21,270,69400,13378
41,30,1449,15126
30,212,48294,40089
44,53,2565,15464
34,100,1754,14714
59,614,42746,10202
34,150,2359,14164
35,293,52194,15279
22,111,3558,21812
28,215,49445,24579
37,30,61905,10055
27,148,936,18032
33,126,3679,14177
27,262,69343,36950
29,167,42982,38784
25,485,56522,28957
35,110,2725,13303
22,117,170,15817
29,379,63077,42191
21,49,2013,15450
23,95,28,20095
42,132,3430,11205
35,122,3163,12526
31,250,56617,13021
45,96,1406,20515
38,39,362,11197
37,89,3288,19889
29,292,45222,24066
34,85,3220,16548
44,51,1472,16660
45,38,1583,24780
24,288,55403,26742
22,34,2949,11599
29,94,2736,15830
41,105,1503,22003
29,247,45828,5477
43,1720,54467,20273
38,21,59570,22287
42,115,1524,18542
24,530,48879,32704
28,169,69938,39453
34,92,3546,20003
37,109,3491,24006
78,544,54299,45380
38,32,1743,12608
36,141,153,16274
44,54,1673,19343
70,252,66190,49042
62,201,57076,39658
25,128,3774,18511
44,62,2568,11885
34,100,40205,48968
27,130,42176,7542
33,105,1616,17735
39,65,2888,24693
38,99,3271,11152
24,150,466,19666
36,522,69182,18987
32,120,2023,22943
45,79,65403,33475
27,193,41540,17780
28,26,295,11844
35,126,1594,20137
21,57,3318,11319
22,47,2931,19270
41,49,3477,23321
36,339,43570,33838
29,37,2899,13462
44,106,945,20265
42,86,928,15641
45,144,831,14661
33,144,1589,12183
25,48,658,11772
30,126,2650,11095
31,79,2043,18403
30,89,1704,14890
44,310,47328,21393
31,121,2302,21408
35,87,1065,12506
32,111,2691,14530
32,93,1889,18748
26,133,2047,17037
38,288,52229,26742
39,31,3888,16609
25,180,59725,35364
33,15,62886,32917
33,11,61467,35331
26,22,43119,41679
32,101,3803,19034
47,9,40182,40549
69,213,59073,40469
37,300,64487,7587
34,122,3915,12628
25,149,1783,21587
30,171,53166,31947
41,93,608,13818
53,195,44571,27650
23,140,2033,22125
35,73,1911,17279
37,249,54330,16064
69,359,52611,34308
40,113,2989,11813
44,42,3187,12677
45,29,89,24825
37,614,48761,8159
51,297,60900,48769
24,117,2689,20842
32,132,50986,13131
53,345,41981,41050
43,105,184,18486
29,103,1939,21385
42,80,214,24009
32,197,57442,31952
37,63,136,12715
40,53,3515,21668
31,110,998,23425
35,150,54733,28726
38,48,2805,16210
37,39,3465,14143
37,133,46037,48970
31,100,1571,18295
23,59,3175,16018
33,71,1284,21489
34,401,44038,12977
37,93,3299,14374
76,352,56702,31329
